**Nodal Force
*CLoad
Part-1-1.1, 1, -2.4909429518368065e-005
Part-1-1.1, 2, -8.7323170166699786e-005
Part-1-1.1, 3, -2.5595801474470286e-010
Part-1-1.1, 4, 0.0000000000000000e+000
Part-1-1.1, 5, 0.0000000000000000e+000
Part-1-1.1, 6, 0.0000000000000000e+000
Part-1-1.2, 1, -2.6195985597467811e-007
Part-1-1.2, 2, 1.6977162044697476e-004
Part-1-1.2, 3, 2.8125806381782519e-010
Part-1-1.2, 4, 0.0000000000000000e+000
Part-1-1.2, 5, 0.0000000000000000e+000
Part-1-1.2, 6, 0.0000000000000000e+000
Part-1-1.3, 1, -2.1874742957161178e-007
Part-1-1.3, 2, 1.6921942206435243e-004
Part-1-1.3, 3, -2.8021905276055523e-010
Part-1-1.3, 4, 0.0000000000000000e+000
Part-1-1.3, 5, 0.0000000000000000e+000
Part-1-1.3, 6, 0.0000000000000000e+000
Part-1-1.4, 1, -2.4958911852696565e-005
Part-1-1.4, 2, -8.7570931525265361e-005
Part-1-1.4, 3, 2.5684838843692639e-010
Part-1-1.4, 4, 0.0000000000000000e+000
Part-1-1.4, 5, 0.0000000000000000e+000
Part-1-1.4, 6, 0.0000000000000000e+000
Part-1-1.5, 1, -8.8117615184186134e-006
Part-1-1.5, 2, -3.1117697949553621e-005
Part-1-1.5, 3, 3.4425428580759950e-012
Part-1-1.5, 4, 0.0000000000000000e+000
Part-1-1.5, 5, 0.0000000000000000e+000
Part-1-1.5, 6, 0.0000000000000000e+000
Part-1-1.6, 1, 4.5656774704426665e-005
Part-1-1.6, 2, 1.9369955832012213e-004
Part-1-1.6, 3, 1.6174142002192002e-009
Part-1-1.6, 4, 0.0000000000000000e+000
Part-1-1.6, 5, 0.0000000000000000e+000
Part-1-1.6, 6, 0.0000000000000000e+000
Part-1-1.7, 1, 8.8909613425693581e-005
Part-1-1.7, 2, 4.0610366586495567e-004
Part-1-1.7, 3, 3.3899138460177018e-009
Part-1-1.7, 4, 0.0000000000000000e+000
Part-1-1.7, 5, 0.0000000000000000e+000
Part-1-1.7, 6, 0.0000000000000000e+000
Part-1-1.8, 1, 1.2006822762099238e-004
Part-1-1.8, 2, 5.9823365082229513e-004
Part-1-1.8, 3, 5.0187822294145353e-009
Part-1-1.8, 4, 0.0000000000000000e+000
Part-1-1.8, 5, 0.0000000000000000e+000
Part-1-1.8, 6, 0.0000000000000000e+000
Part-1-1.9, 1, 1.4044421418971136e-004
Part-1-1.9, 2, 7.6877010414581795e-004
Part-1-1.9, 3, 6.0251942721820443e-009
Part-1-1.9, 4, 0.0000000000000000e+000
Part-1-1.9, 5, 0.0000000000000000e+000
Part-1-1.9, 6, 0.0000000000000000e+000
Part-1-1.10, 1, 1.5356070281074080e-004
Part-1-1.10, 2, 9.2529513831023471e-004
Part-1-1.10, 3, 6.7715934680466884e-009
Part-1-1.10, 4, 0.0000000000000000e+000
Part-1-1.10, 5, 0.0000000000000000e+000
Part-1-1.10, 6, 0.0000000000000000e+000
Part-1-1.11, 1, 1.6112462249539961e-004
Part-1-1.11, 2, 1.0792729458893465e-003
Part-1-1.11, 3, 8.6581671855131434e-009
Part-1-1.11, 4, 0.0000000000000000e+000
Part-1-1.11, 5, 0.0000000000000000e+000
Part-1-1.11, 6, 0.0000000000000000e+000
Part-1-1.12, 1, 1.6029162987494033e-004
Part-1-1.12, 2, 1.2273669726048800e-003
Part-1-1.12, 3, 1.0994399598913476e-008
Part-1-1.12, 4, 0.0000000000000000e+000
Part-1-1.12, 5, 0.0000000000000000e+000
Part-1-1.12, 6, 0.0000000000000000e+000
