**Nodal Force
*CLoad
Part-1-1.1, 1, -7.6937680964822872e-006
Part-1-1.1, 2, -2.6085793466812371e-005
Part-1-1.1, 3, -1.0136950459295604e-010
Part-1-1.1, 4, 0.0000000000000000e+000
Part-1-1.1, 5, 0.0000000000000000e+000
Part-1-1.1, 6, 0.0000000000000000e+000
Part-1-1.2, 1, 1.3078298623257663e-007
Part-1-1.2, 2, 4.0803247937289781e-005
Part-1-1.2, 3, 6.9986402634414261e-011
Part-1-1.2, 4, 0.0000000000000000e+000
Part-1-1.2, 5, 0.0000000000000000e+000
Part-1-1.2, 6, 0.0000000000000000e+000
Part-1-1.3, 1, 1.7681867706581590e-007
Part-1-1.3, 2, 4.0450800482494045e-005
Part-1-1.3, 3, -6.9404445165342445e-011
Part-1-1.3, 4, 0.0000000000000000e+000
Part-1-1.3, 5, 0.0000000000000000e+000
Part-1-1.3, 6, 0.0000000000000000e+000
Part-1-1.4, 1, -7.6933903212266379e-006
Part-1-1.4, 2, -2.6162340437587817e-005
Part-1-1.4, 3, 1.0168213158086065e-010
Part-1-1.4, 4, 0.0000000000000000e+000
Part-1-1.4, 5, 0.0000000000000000e+000
Part-1-1.4, 6, 0.0000000000000000e+000
Part-1-1.5, 1, -9.6835044757736333e-006
Part-1-1.5, 2, -3.5933538508739279e-005
Part-1-1.5, 3, -2.9724248428352775e-010
Part-1-1.5, 4, 0.0000000000000000e+000
Part-1-1.5, 5, 0.0000000000000000e+000
Part-1-1.5, 6, 0.0000000000000000e+000
Part-1-1.6, 1, -1.8607016929378065e-006
Part-1-1.6, 2, -6.9454074978985605e-006
Part-1-1.6, 3, -9.9043622711858709e-011
Part-1-1.6, 4, 0.0000000000000000e+000
Part-1-1.6, 5, 0.0000000000000000e+000
Part-1-1.6, 6, 0.0000000000000000e+000
Part-1-1.7, 1, 5.6378502032308086e-006
Part-1-1.7, 2, 2.2884073106514328e-005
Part-1-1.7, 3, 4.1840914699148548e-010
Part-1-1.7, 4, 0.0000000000000000e+000
Part-1-1.7, 5, 0.0000000000000000e+000
Part-1-1.7, 6, 0.0000000000000000e+000
Part-1-1.8, 1, 1.2354883426517052e-005
