**Nodal Force
*CLoad
Part-1-1.1, 1, 9.7256087018315004e-005
Part-1-1.1, 2, -2.8548632535113638e-005
Part-1-1.1, 3, -5.2335245960503496e-010
Part-1-1.1, 4, 0.0000000000000000e+000
Part-1-1.1, 5, 0.0000000000000000e+000
Part-1-1.1, 6, 0.0000000000000000e+000
Part-1-1.2, 1, 8.5499702055423957e-005
Part-1-1.2, 2, -5.4967604323411440e-005
Part-1-1.2, 3, 2.1120108253095942e-010
Part-1-1.2, 4, 0.0000000000000000e+000
Part-1-1.2, 5, 0.0000000000000000e+000
Part-1-1.2, 6, 0.0000000000000000e+000
Part-1-1.3, 1, 6.5916272716106923e-005
Part-1-1.3, 2, -7.6239808193175103e-005
Part-1-1.3, 3, 1.2307630399163266e-009
Part-1-1.3, 4, 0.0000000000000000e+000
Part-1-1.3, 5, 0.0000000000000000e+000
Part-1-1.3, 6, 0.0000000000000000e+000
Part-1-1.4, 1, 4.2098540809933249e-005
Part-1-1.4, 2, -9.2028496439376797e-005
Part-1-1.4, 3, -6.4405749971815648e-010
Part-1-1.4, 4, 0.0000000000000000e+000
Part-1-1.4, 5, 0.0000000000000000e+000
Part-1-1.4, 6, 0.0000000000000000e+000
Part-1-1.5, 1, 1.4353176733153106e-005
Part-1-1.5, 2, -1.0014591983426424e-004
Part-1-1.5, 3, 6.3183166804167570e-011
Part-1-1.5, 4, 0.0000000000000000e+000
Part-1-1.5, 5, 0.0000000000000000e+000
Part-1-1.5, 6, 0.0000000000000000e+000
Part-1-1.6, 1, -1.4353367739185585e-005
Part-1-1.6, 2, -1.0014583218775227e-004
Part-1-1.6, 3, 2.5395752484410907e-011
Part-1-1.6, 4, 0.0000000000000000e+000
Part-1-1.6, 5, 0.0000000000000000e+000
Part-1-1.6, 6, 0.0000000000000000e+000
Part-1-1.7, 1, -4.2097538683577041e-005
Part-1-1.7, 2, -9.2027945542244360e-005
Part-1-1.7, 3, 1.4651376727446143e-010
Part-1-1.7, 4, 0.0000000000000000e+000
Part-1-1.7, 5, 0.0000000000000000e+000
Part-1-1.7, 6, 0.0000000000000000e+000
Part-1-1.8, 1, -6.5923116784100997e-005
Part-1-1.8, 2, -7.6243686849337031e-005
Part-1-1.8, 3, 1.2878729409572325e-009
Part-1-1.8, 4, 0.0000000000000000e+000
Part-1-1.8, 5, 0.0000000000000000e+000
Part-1-1.8, 6, 0.0000000000000000e+000
Part-1-1.9, 1, -8.5500537899319045e-005
Part-1-1.9, 2, -5.4969546553875490e-005
Part-1-1.9, 3, 3.2977368644075648e-010
Part-1-1.9, 4, 0.0000000000000000e+000
Part-1-1.9, 5, 0.0000000000000000e+000
Part-1-1.9, 6, 0.0000000000000000e+000
Part-1-1.10, 1, -9.7247473816457300e-005
Part-1-1.10, 2, -2.8543231463545075e-005
Part-1-1.10, 3, -5.6799425849430161e-010
Part-1-1.10, 4, 0.0000000000000000e+000
Part-1-1.10, 5, 0.0000000000000000e+000
Part-1-1.10, 6, 0.0000000000000000e+000
Part-1-1.11, 1, -1.0069810149044130e-004
Part-1-1.11, 2, -3.1461433806784273e-009
Part-1-1.11, 3, -7.6319626772635816e-010
Part-1-1.11, 4, 0.0000000000000000e+000
Part-1-1.11, 5, 0.0000000000000000e+000
Part-1-1.11, 6, 0.0000000000000000e+000
Part-1-1.12, 1, -9.7269909273226313e-005
Part-1-1.12, 2, 2.8551695960173675e-005
Part-1-1.12, 3, 3.9284927271397659e-010
Part-1-1.12, 4, 0.0000000000000000e+000
Part-1-1.12, 5, 0.0000000000000000e+000
Part-1-1.12, 6, 0.0000000000000000e+000
Part-1-1.13, 1, -8.5478959355100566e-005
Part-1-1.13, 2, 5.4956281221934405e-005
Part-1-1.13, 3, 3.2800138290469952e-010
Part-1-1.13, 4, 0.0000000000000000e+000
Part-1-1.13, 5, 0.0000000000000000e+000
Part-1-1.13, 6, 0.0000000000000000e+000
Part-1-1.14, 1, -6.5932063649646810e-005
Part-1-1.14, 2, 7.6248721500125303e-005
Part-1-1.14, 3, 1.2185979359294492e-009
Part-1-1.14, 4, 0.0000000000000000e+000
Part-1-1.14, 5, 0.0000000000000000e+000
Part-1-1.14, 6, 0.0000000000000000e+000
Part-1-1.15, 1, -4.2099823486816455e-005
Part-1-1.15, 2, 9.2030894850464356e-005
Part-1-1.15, 3, -2.4922015857398434e-010
Part-1-1.15, 4, 0.0000000000000000e+000
Part-1-1.15, 5, 0.0000000000000000e+000
Part-1-1.15, 6, 0.0000000000000000e+000
Part-1-1.16, 1, -1.4353394947459073e-005
Part-1-1.16, 2, 1.0014583325771697e-004
Part-1-1.16, 3, 3.8656502153375228e-010
Part-1-1.16, 4, 0.0000000000000000e+000
Part-1-1.16, 5, 0.0000000000000000e+000
Part-1-1.16, 6, 0.0000000000000000e+000
Part-1-1.17, 1, 1.4353205415513414e-005
Part-1-1.17, 2, 1.0014590759840966e-004
Part-1-1.17, 3, 2.6430813303319011e-011
Part-1-1.17, 4, 0.0000000000000000e+000
Part-1-1.17, 5, 0.0000000000000000e+000
Part-1-1.17, 6, 0.0000000000000000e+000
Part-1-1.18, 1, 4.2100518406353469e-005
Part-1-1.18, 2, 9.2031123804427051e-005
Part-1-1.18, 3, -2.2829005319044225e-010
Part-1-1.18, 4, 0.0000000000000000e+000
Part-1-1.18, 5, 0.0000000000000000e+000
Part-1-1.18, 6, 0.0000000000000000e+000
Part-1-1.19, 1, 6.5934026671769376e-005
Part-1-1.19, 2, 7.6250201374404060e-005
Part-1-1.19, 3, 1.6216720351627934e-009
Part-1-1.19, 4, 0.0000000000000000e+000
Part-1-1.19, 5, 0.0000000000000000e+000
Part-1-1.19, 6, 0.0000000000000000e+000
Part-1-1.20, 1, 8.5479454881658924e-005
Part-1-1.20, 2, 5.4956083256844568e-005
Part-1-1.20, 3, 5.1545312765398478e-010
Part-1-1.20, 4, 0.0000000000000000e+000
Part-1-1.20, 5, 0.0000000000000000e+000
Part-1-1.20, 6, 0.0000000000000000e+000
Part-1-1.21, 1, 9.7267013678658591e-005
Part-1-1.21, 2, 2.8549915625888420e-005
Part-1-1.21, 3, -1.0593944617608088e-009
Part-1-1.21, 4, 0.0000000000000000e+000
Part-1-1.21, 5, 0.0000000000000000e+000
Part-1-1.21, 6, 0.0000000000000000e+000
Part-1-1.22, 1, 1.0069632886984538e-004
Part-1-1.22, 2, -2.8511150160866086e-009
Part-1-1.22, 3, -2.2602918619037672e-009
Part-1-1.22, 4, 0.0000000000000000e+000
Part-1-1.22, 5, 0.0000000000000000e+000
Part-1-1.22, 6, 0.0000000000000000e+000
Part-1-1.23, 1, 1.9469001129876362e-004
Part-1-1.23, 2, -5.7112994606450901e-005
Part-1-1.23, 3, 9.3795796870738882e-012
Part-1-1.23, 4, 0.0000000000000000e+000
Part-1-1.23, 5, 0.0000000000000000e+000
Part-1-1.23, 6, 0.0000000000000000e+000
Part-1-1.24, 1, 1.7116519115971941e-004
Part-1-1.24, 2, -1.1006637545014635e-004
Part-1-1.24, 3, 7.8681227940959794e-011
Part-1-1.24, 4, 0.0000000000000000e+000
Part-1-1.24, 5, 0.0000000000000000e+000
Part-1-1.24, 6, 0.0000000000000000e+000
Part-1-1.25, 1, 1.3212642541366172e-004
Part-1-1.25, 2, -1.5272875927260625e-004
Part-1-1.25, 3, 6.9921388018877474e-010
Part-1-1.25, 4, 0.0000000000000000e+000
Part-1-1.25, 5, 0.0000000000000000e+000
Part-1-1.25, 6, 0.0000000000000000e+000
Part-1-1.26, 1, 8.4336104966345674e-005
Part-1-1.26, 2, -1.8440282542940813e-004
Part-1-1.26, 3, -3.0157558328506474e-010
Part-1-1.26, 4, 0.0000000000000000e+000
Part-1-1.26, 5, 0.0000000000000000e+000
Part-1-1.26, 6, 0.0000000000000000e+000
Part-1-1.27, 1, 2.8786979466704651e-005
Part-1-1.27, 2, -2.0059494889786738e-004
Part-1-1.27, 3, -8.1846488884692279e-012
Part-1-1.27, 4, 0.0000000000000000e+000
Part-1-1.27, 5, 0.0000000000000000e+000
Part-1-1.27, 6, 0.0000000000000000e+000
Part-1-1.28, 1, -2.8787361415512078e-005
Part-1-1.28, 2, -2.0059487743339486e-004
Part-1-1.28, 3, 4.3405085458863088e-010
Part-1-1.28, 4, 0.0000000000000000e+000
Part-1-1.28, 5, 0.0000000000000000e+000
Part-1-1.28, 6, 0.0000000000000000e+000
Part-1-1.29, 1, -8.4336097962217819e-005
Part-1-1.29, 2, -1.8440392012706195e-004
Part-1-1.29, 3, -2.3583456177363002e-010
Part-1-1.29, 4, 0.0000000000000000e+000
Part-1-1.29, 5, 0.0000000000000000e+000
Part-1-1.29, 6, 0.0000000000000000e+000
Part-1-1.30, 1, -1.3211767353392404e-004
Part-1-1.30, 2, -1.5272269046146493e-004
Part-1-1.30, 3, -2.0088913751933349e-010
Part-1-1.30, 4, 0.0000000000000000e+000
Part-1-1.30, 5, 0.0000000000000000e+000
Part-1-1.30, 6, 0.0000000000000000e+000
Part-1-1.31, 1, -1.7116844755132103e-004
Part-1-1.31, 2, -1.1006837146258709e-004
Part-1-1.31, 3, -2.5292844486425870e-010
Part-1-1.31, 4, 0.0000000000000000e+000
Part-1-1.31, 5, 0.0000000000000000e+000
Part-1-1.31, 6, 0.0000000000000000e+000
Part-1-1.32, 1, -1.9469718636545819e-004
Part-1-1.32, 2, -5.7117519337599877e-005
Part-1-1.32, 3, 6.9091586251760122e-010
Part-1-1.32, 4, 0.0000000000000000e+000
Part-1-1.32, 5, 0.0000000000000000e+000
Part-1-1.32, 6, 0.0000000000000000e+000
Part-1-1.33, 1, -2.0187321459039852e-004
Part-1-1.33, 2, -4.0278629575248123e-009
Part-1-1.33, 3, -5.5892334016921723e-010
Part-1-1.33, 4, 0.0000000000000000e+000
Part-1-1.33, 5, 0.0000000000000000e+000
Part-1-1.33, 6, 0.0000000000000000e+000
Part-1-1.34, 1, -1.9474105808848458e-004
Part-1-1.34, 2, 5.7133654232472894e-005
Part-1-1.34, 3, 1.0451743575396051e-010
Part-1-1.34, 4, 0.0000000000000000e+000
Part-1-1.34, 5, 0.0000000000000000e+000
Part-1-1.34, 6, 0.0000000000000000e+000
Part-1-1.35, 1, -1.7112110972215320e-004
Part-1-1.35, 2, 1.1004351622263590e-004
Part-1-1.35, 3, -1.2376413043963108e-010
Part-1-1.35, 4, 0.0000000000000000e+000
Part-1-1.35, 5, 0.0000000000000000e+000
Part-1-1.35, 6, 0.0000000000000000e+000
Part-1-1.36, 1, -1.3213620397374673e-004
Part-1-1.36, 2, 1.5273311584648659e-004
Part-1-1.36, 3, 4.0058801508504126e-010
Part-1-1.36, 4, 0.0000000000000000e+000
Part-1-1.36, 5, 0.0000000000000000e+000
Part-1-1.36, 6, 0.0000000000000000e+000
Part-1-1.37, 1, -8.4337563264032098e-005
Part-1-1.37, 2, 1.8440616192784049e-004
Part-1-1.37, 3, -6.6886210470450097e-010
Part-1-1.37, 4, 0.0000000000000000e+000
Part-1-1.37, 5, 0.0000000000000000e+000
Part-1-1.37, 6, 0.0000000000000000e+000
Part-1-1.38, 1, -2.8787401475412858e-005
Part-1-1.38, 2, 2.0059483085542733e-004
Part-1-1.38, 3, 4.2945273961903665e-010
Part-1-1.38, 4, 0.0000000000000000e+000
Part-1-1.38, 5, 0.0000000000000000e+000
Part-1-1.38, 6, 0.0000000000000000e+000
Part-1-1.39, 1, 2.8787039036064990e-005
Part-1-1.39, 2, 2.0059493560492994e-004
Part-1-1.39, 3, 3.8925924733061323e-010
Part-1-1.39, 4, 0.0000000000000000e+000
Part-1-1.39, 5, 0.0000000000000000e+000
Part-1-1.39, 6, 0.0000000000000000e+000
Part-1-1.40, 1, 8.4337804194405149e-005
Part-1-1.40, 2, 1.8440545775397877e-004
Part-1-1.40, 3, -2.0371960449200512e-010
Part-1-1.40, 4, 0.0000000000000000e+000
Part-1-1.40, 5, 0.0000000000000000e+000
Part-1-1.40, 6, 0.0000000000000000e+000
Part-1-1.41, 1, 1.3213299068903707e-004
Part-1-1.41, 2, 1.5273168140482202e-004
Part-1-1.41, 3, -1.4208972540100500e-010
Part-1-1.41, 4, 0.0000000000000000e+000
Part-1-1.41, 5, 0.0000000000000000e+000
Part-1-1.41, 6, 0.0000000000000000e+000
Part-1-1.42, 1, 1.7112252531565822e-004
Part-1-1.42, 2, 1.1004381478103930e-004
Part-1-1.42, 3, -1.2556765149886780e-010
Part-1-1.42, 4, 0.0000000000000000e+000
Part-1-1.42, 5, 0.0000000000000000e+000
Part-1-1.42, 6, 0.0000000000000000e+000
Part-1-1.43, 1, 1.9474295636000172e-004
Part-1-1.43, 2, 5.7135007089646904e-005
Part-1-1.43, 3, 4.6836986047094050e-010
Part-1-1.43, 4, 0.0000000000000000e+000
Part-1-1.43, 5, 0.0000000000000000e+000
Part-1-1.43, 6, 0.0000000000000000e+000
Part-1-1.44, 1, 2.0187520733755138e-004
Part-1-1.44, 2, -4.9630345600497744e-009
Part-1-1.44, 3, -1.0294032498945959e-009
Part-1-1.44, 4, 0.0000000000000000e+000
Part-1-1.44, 5, 0.0000000000000000e+000
Part-1-1.44, 6, 0.0000000000000000e+000
Part-1-1.45, 1, 1.9451966343661580e-004
Part-1-1.45, 2, -5.7039848709640368e-005
Part-1-1.45, 3, 3.3242013222576808e-011
Part-1-1.45, 4, 0.0000000000000000e+000
Part-1-1.45, 5, 0.0000000000000000e+000
Part-1-1.45, 6, 0.0000000000000000e+000
Part-1-1.46, 1, 1.7100293154192139e-004
Part-1-1.46, 2, -1.0998154884886026e-004
Part-1-1.46, 3, -2.5325606585910524e-011
Part-1-1.46, 4, 0.0000000000000000e+000
Part-1-1.46, 5, 0.0000000000000000e+000
Part-1-1.46, 6, 0.0000000000000000e+000
Part-1-1.47, 1, 1.3211733613213264e-004
Part-1-1.47, 2, -1.5265358837148024e-004
Part-1-1.47, 3, -4.2115897531097602e-011
Part-1-1.47, 4, 0.0000000000000000e+000
Part-1-1.47, 5, 0.0000000000000000e+000
Part-1-1.47, 6, 0.0000000000000000e+000
